"","id","latitude","longitude"
"57492",7053230193,46.446669,6.175711
"57502",19910754004,47.684144,8.787608
"57514",20440833769,46.218744,6.951919
"57524",7145831881,46.323282,6.890659
"57540",6993186596,46.960748,6.812295
"57545",7999379308,46.042166,6.935263
"57553",7359025320,47.082864,6.711016
"57562",7589281084,45.858486,6.616057
"57576",8634783207,45.91157,6.455261
"57578",7768831692,46.613689,5.849876
"57681",43847548391,46.424852,7.046083
"57682",23247932031,45.750659,6.417549
"57702",11946878393,46.987622,6.793102
"57738",8291462418,47.706665,6.360333
"57773",8158872334,47.641971,7.170081
"57796",8252656407,47.29417,7.716339
"57814",8309872241,45.879302,6.601951
"57816",8316570221,46.312213,5.915661
"57820",8347200790,46.546024,6.638941
"57829",8368896638,47.803008,7.791716
"57839",39899150643,46.588125,10.0862
"57853",8467275271,46.10951,6.083142
"57859",8538658479,46.295209,7.567992
"57879",10353375925,46.521666,6.662777
"57910",8710625631,46.559833,6.730666
"57918",8728016243,46.5195,6.520833
"57942",8188956068,47.358652,8.484363
"57982",15525561346,46.304625,6.61556
"58006",26501372070,46.537388,6.63683
"58044",47581651692,46.922028,7.972962
"58063",30019653330,46.084236,6.726061
"58071",11965011226,46.232645,6.23662
"58074",12559624885,47.176966,6.442193
"58094",13805449603,46.726124,5.958162
"58097",13902326552,46.618847,8.032955
"58105",14023365866,47.158114,6.605813
"58110",14044634518,47.458113,6.914069
"58154",10437176554,46.36538,6.346085
"58161",10206517195,47.600168,7.616377
"58164",9719871972,47.81824,7.177398
"58219",13719331274,46.210041,6.09857
"58232",31122574083,46.560905,6.6655
"58257",34850153130,46.575636,5.936091
"58270",14649293387,46.655755,6.493691
"58305",14933026386,47.155499,6.608061
"58306",18411720003,46.256929,6.955397
"58312",22688077505,47.820142,6.841714
"58358",15339733489,46.549364,6.680974
"58360",35738517550,47.558413,7.581585
"58382",35944121523,46.552087,6.583514
"58397",15714549327,46.693033,6.756345
"58407",16032539221,46.921054,6.802446
"58408",15349039233,47.624102,7.238153
"58410",15979431476,45.986078,6.927652
"58440",16326962433,46.089931,7.099195
"58488",37806419704,46.316238,6.96428
"58489",19656527296,47.821317,7.836009
"58497",19506882328,46.612038,5.878028
"58499",19367997018,46.27209,6.928478
"58504",19761385748,45.900439,6.798777
"58508",19525794523,46.025638,6.64088
"58514",20343033716,47.043745,6.249906
"58522",43312288784,45.904702,6.425993
"58578",23576766779,47.675122,6.899616
"58612",22845679090,45.936586,6.290423
"58646",16237611983,46.615636,5.902897
"58662",20649747628,46.300025,6.383561
"58694",22726499251,46.562681,6.41756
"58698",22590640444,46.900944,6.584313
"58715",23665333092,46.902334,6.342339
"58764",24904293932,46.093129,6.412646
"58790",30796135806,46.63035,5.915751
"58807",50629208483,46.193705,6.231694
"58966",27899755626,47.811163,7.115102
"59001",48390767441,47.087563,6.712458
"59013",50433078326,46.0197,7.342008
"59034",50397897258,46.954863,6.721872
"59038",50030721382,46.3062,7.596913
"59056",48798864472,46.313846,6.251335
"59115",45967828765,46.632228,8.070015
"59181",48062347738,46.451947,6.952627
"59247",50522097663,46.014339,6.09975
"59251",33035172892,46.355196,6.645054
"59331",35504407314,46.77208,6.458511
"59336",36312994224,45.832088,9.121913
"59338",36288651862,47.793888,7.799444
"59349",36214769430,45.868713,6.206191
"59366",36168554554,46.565327,6.722936
"59383",36627283214,46.461777,6.351535
"59432",37783866376,46.650496,6.293299
"59510",26396829139,46.405649,5.880925
"59624",48673015433,47.821727,7.831544
"59627",28429503518,45.949769,6.752493
"59645",49535498872,46.831291,9.316563
"59673",28996088427,45.90786,6.602396
"59683",48109081833,47.293697,6.629766
"59716",49940160338,47.787571,7.442464
"59756",50657127898,47.597149,7.496838
"59783",50555146296,46.777095,6.599371
"59795",48890376912,47.45899,10.278117
"59856",50279071192,46.176873,7.364273
"59865",50666421057,46.684113,7.039822
"59891",49048081057,47.816598,10.348885
"59899",50538160491,45.813576,6.718128
"59909",33249236318,46.564166,6.569444
"60022",50511743013,46.517747,6.630385
"60056",5032294239,46.027772,6.772277
"60057",8496268396,46.41608,5.997802
"60058",6042203617,46.68062,5.94489
"60059",36304925401,46.54375,6.372841
"60144",296805227,46.336595,6.988914
"60149",14706308645,46.900319,6.051321
"60154",16175980469,46.536428,6.634347
"60210",28870313180,46.7253,7.692569
"60227",25380704540,47.624255,7.238891
"60230",8136236407,46.355,6.2025
"60231",24357853719,46.447336,6.121036
"60247",7240520532,46.998333,6.556
"60250",25053105031,46.631094,5.917682
"60256",493636019,46.170075,7.028814
"60258",2331038176,45.981322,6.931638
"60271",8805630645,47.405262,5.884037
"60275",29531809651,46.828822,6.36278
"60442",41344985204,47.496419,7.603493
"60473",28798667097,46.944344,7.449374
"60496",10368749624,47.290364,7.450393
"60840",6214920319,47.660044,8.858156
"61847",50112506777,46.094058,7.070886
"62440",50759078062,47.784218,6.834751
"62534",453610855,47.432802,6.018211
"62558",8162133171,46.585939,6.604754
"62560",8397008044,47.141667,7.344145
"62579",4098295082,46.876295,9.532324
"62608",250521304,46.190289,9.950867
"62609",1891839609,46.495098,9.862804
"62610",2131195686,47.684383,8.157885
"62611",2364331470,46.481705,8.798267
"62614",2775380349,47.384856,8.57897
"62631",4759496145,47.699032,8.639373
"62633",3085675864,46.06793,8.940886
"62639",44406885611,47.820358,8.180716
"62644",3830631396,45.894222,9.389161
"62656",4940766719,45.809471,8.300129
"62657",5954320392,46.037611,9.069385
"62658",6180770347,45.955617,9.749829
"62688",8688811070,45.985094,8.87927
"62696",12275710266,46.422024,9.355437
"62697",32615390060,47.087086,9.020472
"62713",22316520720,46.332098,8.27779
"62739",34439491461,47.680493,8.793332
"62747",27562004998,47.568322,7.58181
"62824",3327036202,46.218141,10.156345
"62825",3255350659,46.211782,10.158511
"62840",4648954451,47.818997,8.176574
"62850",8327393562,45.824061,7.574055
"62851",108133470,47.2002,7.7556
"62862",3944908269,47.371761,8.535689
"62913",17194174441,47.025366,7.544324
"62916",317749149,47.315202,8.104305
"62918",6318955906,47.479892,8.243415
"62920",526470386,47.046974,7.87003
"62923",349343582,47.275251,8.93359
"62929",424424965,47.690951,9.156868
"62932",448249791,47.421242,9.499697
"62933",495189280,46.963198,7.412112
"62935",503887519,47.684654,9.138736
"62937",2358433137,47.309194,7.043631
"62942",511163639,47.49768,8.698725
"62951",537679781,47.670509,9.210555
"62964",1019509227,47.56755,10.638091
"62967",1238225665,46.533395,7.665324
"62973",1269600844,47.810612,6.517325
"63355",2084297753,46.166605,8.797683
"63361",2140432579,47.319988,9.077904
"63376",2395213033,47.236975,8.838458
"63427",1847807779,46.884673,7.490336
"63465",2261771513,47.419717,9.41672
"63513",2459882442,47.163925,8.518218
"63543",14960664165,47.818554,9.311023
"63573",15292676123,47.472097,8.134045
"63587",2661014340,47.497009,8.717651
"63611",12289186466,47.539955,7.545053
"63615",3108458958,47.358071,8.613281
"63616",3009913707,47.695385,9.434702
"63650",13217819223,46.832188,10.520106
"63749",2787123103,47.262619,10.086543
"63754",2738138729,47.151085,8.649104
"63758",2802647663,46.423289,8.180823
"63760",2809150771,47.199765,8.517821
"63835",3169759710,47.505359,8.415269
"63836",3780829000,47.391289,8.574657
"63844",3972783614,47.4891,7.633674
"63887",3776889155,46.664362,7.69604
"63905",3765510956,47.248482,8.730407
"63907",3780438839,47.151833,7.3995
"63919",3957563277,47.409,9.36541
"63929",4301576468,47.506416,9.780579
"63941",4132512249,46.954326,7.477869
"63974",4240647763,47.346566,8.498997
"64022",4316420320,47.266948,7.93598
"64026",4337462904,47.280269,8.917046
"64058",39689833250,47.766619,9.206288
"64078",4540448907,47.336654,8.519874
"64081",4611016029,47.084647,8.409733
"64100",34587216390,47.089037,8.266428
"64149",15856196561,47.469842,7.575867
"64164",15560945879,47.294972,8.512433
"64197",4956902576,47.349374,8.491884
"64213",5355295724,47.669057,9.20179
"64234",5129314834,47.377785,8.50787
"64254",16117411699,47.777275,10.128386
"64274",5165642327,47.358655,8.569052
"64290",5247034717,47.69766,10.243828
"64334",6312031663,47.253077,8.831033
"64392",5288828326,47.442222,9.534444
"64397",5298218196,47.820351,10.197393
"64408",5375864464,47.426054,8.43132
"64415",16745394159,46.640711,9.791069
"64421",45984091685,47.36722,10.302836
"64456",5619584006,46.768779,9.207969
"64477",5756395894,47.637129,9.179751
"64495",5771675712,47.619182,9.15483
"64498",5921749976,46.826588,9.289219
"64551",6176997643,47.277736,8.540958
"64562",6326227293,46.927362,7.391867
"64587",18562958998,47.403936,8.058646
"64601",8445530379,47.54228,9.683611
"64707",6272670902,47.119205,8.41381
"64708",6255221358,46.639234,10.293921
"64711",6210663811,46.897035,7.568206
"64821",7616993706,47.3985,10.231808
"64857",6847932327,47.370193,8.541058
"64859",6767024151,47.438211,8.072719
"64865",6843553257,47.490869,7.629575
"64892",21328690271,46.823305,7.333644
"64893",6868807012,47.504691,8.670711
"64897",6881158930,47.534479,7.514605
"64899",7033050235,47.027312,8.308753
"64931",7931754456,47.743753,9.046983
"64932",9207124272,47.129127,10.029013
"64951",7388526584,47.536217,7.55059
"64952",7422463202,47.520879,9.912979
"65029",22909078900,47.792511,9.117086
"65043",8128700433,47.555908,10.14141
"65080",16256008322,47.836666,7.942428
"65082",7912445432,47.480633,8.802113
"65086",7908174154,47.757577,9.248102
"65091",12841752543,46.960133,8.275644
"65119",24825082962,47.367844,8.166197
"65130",8016446716,47.608246,10.294876
"65136",8071795126,47.406482,7.871489
"65161",8112030218,47.527442,7.575098
"65168",8172465898,47.64226,10.313758
"65169",8110031569,47.358668,8.170883
"65184",24881801442,47.419739,8.52142
"65240",8327948534,47.69188,10.36165
"65325",8377297611,46.868705,7.720602
"65386",28383808620,47.172823,9.783893
"65391",8508769821,47.518997,7.538841
"65410",29123111293,47.280741,8.765861
"65430",8631245384,47.499952,7.588216
"65434",17191231371,46.189026,6.196922
"65474",8676208260,47.071483,7.598113
"66034",8723354765,47.363304,7.634339
"66236",10823269123,47.282802,8.464987
"66270",11386222274,47.433977,10.295905
"66357",10442508655,47.363652,8.180329
"66358",10495283473,47.255815,7.642149
"66366",10569545274,47.457367,8.18949
"66382",10631730426,47.443153,8.314483
"66389",10780282966,47.496371,8.718423
"66390",11011651653,47.652091,9.607544
"66464",12073026196,47.377356,9.196028
"66470",11963255184,47.472517,8.767261
"66497",14597944483,46.155429,8.609032
"66498",12560693023,47.717322,9.093852
"66520",13063827014,47.236585,8.776606
"66540",23585547026,47.743493,8.007198
"66572",13603131244,46.798909,10.303037
"66573",13644725545,47.061655,7.132375
"66592",15996304167,47.467763,8.180327
"66594",13913453081,47.666777,8.858464
"66627",14072422840,47.398872,9.942197
"66629",14299330425,46.887577,7.536171
"66793",14705423206,46.736919,9.5542
"66805",14762856403,47.460884,10.184283
"66825",15562415445,47.69922,8.221431
"66873",14988483551,47.561353,7.792836
"66881",15062642377,47.6479,9.3467
"66937",44827982624,46.391848,10.085535
"66972",15599639787,47.733825,7.999269
"67005",16184751242,47.486817,9.922842
"67101",15806125346,47.781385,9.612501
"67244",15977856669,46.937077,7.507674
"67291",16460788601,47.401036,10.288245
"67294",24676260012,47.717447,10.035891
"67297",18930923205,47.522361,9.063275
"67363",30980122377,47.582538,7.769163
"67393",17125763438,47.766091,10.522477
"67480",49177085746,47.836341,7.947722
"67492",21289491480,47.256653,7.34486
"67500",18072581490,46.623227,8.046863
"67629",19897996916,47.303422,8.943813
"67713",21494211713,47.744099,10.439361
"67763",20771132240,47.740412,10.455948
"67768",20512596773,46.813446,9.321995
"67792",21733917515,47.209117,7.401781
"67796",21357070759,47.596183,7.61103
"67919",21564566924,47.705501,8.580729
"67934",48960795897,47.452004,7.456777
"67936",22446743376,47.261211,8.566186
"67946",23211214375,47.502185,9.779162
"68009",15553392357,47.455037,8.164215
"68104",28909848835,47.653731,9.589015
"68115",25625111616,47.639969,10.031204
"68142",25809646631,47.19929,8.702137
"68190",24254342003,47.334811,8.598044
"68195",30202754932,47.489166,8.897778
"68197",24507567469,47.511939,8.402695
"68285",26631317282,47.238,7.050712
"68306",26601350290,47.264829,8.558006
"68373",30947816952,47.627707,10.037941
"68443",32870509630,47.761808,9.244287
"68450",28653822082,47.533409,7.545922
"68474",28973673755,47.533888,7.745
"68475",28739504340,47.349567,8.491102
"68562",50275240971,47.570079,9.349601
"68584",29579469403,47.139784,8.281471
"68586",34068157815,47.363304,7.819132
"68608",30103683894,47.191666,8.059166
"68685",32565258486,47.132235,10.026043
"68759",30902564880,45.959716,8.61363
"68767",31293447071,47.028783,8.698344
"68768",30608359173,47.419833,9.537061
"68812",32186489385,47.428116,8.528501
"68814",31531268323,47.35073,8.395185
"68815",31601609534,47.475679,9.351328
"68853",32852997603,47.132198,10.025635
"68854",32768669654,47.2413,8.307411
"68867",34391255716,47.680427,9.128269
"68913",32769294882,47.677205,9.435034
"69021",34139610233,47.330868,8.829102
"69030",49738288091,47.283709,8.920157
"69043",35160488206,47.331894,9.968825
"69045",35176231876,46.999975,7.363125
"69496",39483007632,47.238874,8.777668
"69529",26053588547,47.41865,10.283672
"69608",27032530058,47.097386,7.978971
"69699",23576166709,47.805947,7.674247
"69719",29371757987,47.610069,9.993149
"69742",29883742218,47.568403,10.642475
"69934",50311815333,46.013158,8.862074
"70060",44254704892,47.831513,8.113413
"70149",31434032328,47.833734,7.874579
"70238",48544039182,47.8275,10.044166
"70656",46798267705,46.885022,7.49258
"70681",50682234221,47.327611,9.656011
"70785",47981677678,47.601967,8.353997
"70797",50563283466,47.796848,7.829067
"70848",35593632652,46.687286,7.528644
"70877",48509764177,46.821,9.627799
"70895",48382053227,47.28415,8.931158
"70896",48454784191,47.567062,10.243077
"71216",48919925891,47.057595,9.332606
"71217",48973403426,47.365397,10.300948
"71284",49959362826,47.431019,8.494641
"71324",49572752241,47.372787,9.271323
"71334",49732291456,46.969633,7.38423
"71355",49674400822,47.641622,10.026033
"71429",50748682356,47.367494,7.68042
"71858",50552105577,47.414214,9.500137
"71873",50282107237,47.775897,7.898044
"71907",37205811375,47.703225,10.544769
"71932",37017589213,47.349876,8.501626
"72013",37356060541,47.591129,9.840681
"72065",38988925071,47.277644,8.914925
"72106",39076366280,47.582322,9.133625
"72241",40578538313,47.395335,9.538074
"72243",32813985908,47.367488,8.475633
"72355",27572874449,46.755754,8.062591
"72357",39621210032,47.554337,7.594159
"72442",48779661833,47.808834,7.756841
"72467",48845517118,47.771722,8.860891
"72571",50216818643,47.077554,9.694833
"72584",48461965707,47.274155,8.563069
"72585",42414936230,47.374915,10.030539
"72595",48840695363,47.351711,9.876183
"72638",50249539077,47.591805,9.838844
"72657",49043664277,47.134119,10.053809
"72661",48664508978,47.163392,7.857767
"72677",50134603231,47.315858,10.127458
"72688",30178794407,47.574897,7.603819
"72738",43645772721,46.249511,6.84592
"72950",44825041995,47.815532,8.17106
"73096",48459917521,46.951103,7.443127
"73338",48836743518,47.815287,8.171811
"73364",50766215213,47.379369,7.628878
"73475",50652982312,46.05235,8.941766
"73509",50763213118,47.42319,9.795534
"73597",49840103353,47.639461,10.367905
"73626",50191740133,46.7367,7.676234
"73638",48914079338,46.788611,7.808611
"73686",50741950936,47.398956,8.14728
"73716",50096215963,47.677784,8.617186
"73717",50668498733,47.374712,9.695563
"73841",5627767306,47.428936,7.736821
"73854",4446735439,47.379064,9.540703
"73862",5495713890,46.532797,7.664669
"73907",16166047302,47.194999,7.385
"73965",2491572665,47.271487,8.556423
"73998",7289273244,45.963232,8.908088
"74010",11948971945,46.220811,7.59685
"74040",8199799468,47.652538,9.742276
"74055",13360617675,47.408119,8.507553
"74104",6279579669,47.3955,10.2325
"74119",4920776236,47.226666,9.914444
"74182",50185985786,47.404102,9.939344
"74190",5627969554,47.540105,7.554714
"74206",7209955310,47.375453,10.264148
"74251",4562841451,47.27631,8.942999
"74296",411182716,47.252509,7.646559
"74319",50502698737,47.235797,9.546175
"74414",7381942150,47.419561,8.481713
"74423",21880960988,47.496369,8.714203
"74447",8086434501,46.699333,7.895213
"74450",46918060622,47.828283,9.025844
"74508",6106772527,46.163403,8.634985
"74511",48930499991,47.423456,9.809138
"74515",4958994389,47.325566,9.929795
"74543",23589587383,47.248619,8.595336
"74550",10365414475,47.56187,10.641782
"74561",16528990946,47.811396,8.733884
"74573",14324638726,47.130391,10.029416
"74584",3082671774,47.691298,9.18575
"74591",4017222216,46.738654,9.558813
"74592",49340191656,47.155455,8.519318
"74595",50388164356,47.088197,8.266192
"74676",2486171884,47.278217,7.962362
"74678",6144261549,47.463402,9.974544
"74750",15313941198,47.457336,7.43985
"74790",5118954242,46.85365,9.534877
"74838",34297090006,47.562047,8.89338
"74843",4555756612,47.81671,8.170577
"74865",33936699762,47.50613,10.371434
"74868",15449139465,47.835326,8.130118
"74879",29465152384,47.028281,8.970572
"74915",184089736,46.604226,7.921057
"74916",116506983,46.928932,7.429354
"74918",1462332051,47.585261,9.565176
"74919",496110120,46.235297,6.125993
"74924",2052056349,45.752825,8.56661
"74925",2222525863,46.25325,8.708853
"74926",135501112,47.446128,8.096494
"74930",263936142,47.700808,9.27172
"74979",2855630552,46.206611,6.15921
"74996",3866892735,45.871929,8.553979
"75010",316101012,47.131395,7.555954
"75015",849265406,47.368005,8.558328
"75017",1508849486,46.208371,6.12801
"75033",314986004,46.516232,6.654624
"75051",519517479,45.833161,9.009078
"75078",377767501,46.946409,6.8708
"75081",2118288405,47.050914,8.311972
"75097",5151531516,46.804678,7.165832
"75109",8179709881,47.771666,9.737491
"75116",5588817561,47.500757,9.750559
"75118",445743890,46.975607,8.583379
"75145",2554404030,45.801599,8.781485
"75155",502403026,47.38603,8.574206
"75156",468270645,46.498436,9.836878
"75178",508561048,47.512823,6.794915
"75185",503828593,45.751564,9.610118
"75196",754140947,46.124734,8.263961
"75205",524784316,45.863626,9.390928
"75206",5481493989,47.385555,8.573986
"75213",537388148,47.325763,8.487185
"75219",10059992624,45.884302,8.540368
"75220",3594017241,47.648318,6.841542
"75229",619722894,46.813072,7.202471
"75240",613228161,47.430721,8.501529
"75244",4929750419,47.420494,8.550496
"75247",5589924735,46.005308,8.947012
"75251",2122976721,45.763241,8.55954
"75278",5506509251,47.806237,9.534416
"75286",1388428090,46.957819,7.449996
"75290",10858581225,46.957291,9.895044
"75295",976052982,47.823485,9.309647
"75319",2126629013,47.498858,10.140273
"75320",1073554888,47.801207,9.030182
"75323",6276910300,45.887738,6.154747
"75325",8559586938,46.930558,8.343472
"75326",2908521048,46.617157,7.058758
"75347",13725371415,47.516809,9.989941
"75357",754621103,47.332955,10.26844
"75385",5804621115,46.521762,6.629798
"75394",2145077062,47.619941,7.533991
"75397",2145412609,47.220631,6.008727
"75408",2191643857,46.512939,6.606345
"75435",12016310604,47.366858,8.544005
"75437",2256944507,47.457532,8.897166
"75444",2281604476,47.241875,6.025995
"75452",8333887844,46.156083,8.865151
"75463",2328716172,46.210405,6.15458
"75467",3080975272,45.92093,8.551719
"75468",2307864613,46.813329,6.655375
"75478",2343353339,46.908133,7.199048
"75485",2482270499,47.372358,8.551032
"75502",6264488711,46.583922,7.963221
"75504",2427994850,47.479682,9.489387
"75527",5405566813,45.924688,8.565301
"75542",2469890065,47.222286,8.820455
"75553",2260482419,45.930781,8.562694
"75561",5943549196,47.536971,7.734729
"75567",2358024209,47.384507,8.574206
"75570",10773198183,46.549534,5.922832
"75608",2849974339,45.771264,10.121165
"75634",5995433138,45.812043,9.484237
"75636",2452186849,47.480777,9.525382
"75641",2475174073,47.423267,9.393675
"75670",21626539294,47.759622,7.923719
"75671",2520593827,47.630397,8.073953
"75676",2449431970,46.828544,9.358119
"75684",6103371935,46.371835,6.327309
"75685",6098005888,46.32908,10.536688
"75696",2501760677,47.414156,9.739058
"75705",2517316470,47.245153,7.764335
"75714",2571136564,47.359074,8.560591
"75722",22021883722,47.425273,8.578605
"75725",6165268735,46.023799,9.788189
"75726",8385134840,47.505404,9.764711
"75732",6268357854,47.388874,8.575466
"75737",2580486248,47.678882,8.615577
"75739",7029964253,47.248795,9.399232
"75813",6424877245,46.804291,7.171819
"75820",6320145154,45.865101,9.269875
"75825",6306149617,47.618529,10.356503
"75835",3494019091,45.820694,10.077166
"75862",5957007057,45.903224,6.13723
"75866",3343386303,46.97512,7.053447
"75867",2706867122,47.216747,8.847835
"75882",2704809496,46.944988,7.48804
"75936",2806702337,46.00624,8.332335
"75940",13452619024,46.912417,9.781737
"75945",3215029929,46.261009,8.835389
"75956",3010219839,45.796419,8.998982
"75959",5289591153,47.498878,8.728846
"75969",2860857192,45.893699,8.788929
"75978",3300370304,46.835161,7.502739
"75980",2958494627,47.703397,9.198238
"76006",40501904370,47.658414,6.864545
"76007",2710644522,47.424661,8.521764
"76013",2752532181,45.819737,7.226225
"76014",6694337445,47.770849,9.153605
"76016",6701431909,46.974495,7.054123
"76025",3379172199,45.898544,6.127897
"76034",4635694890,46.810361,10.537322
"76036",13942601618,45.748055,6.319961
"76047",2894483574,47.652535,8.655121
"76064",30481278734,46.827013,7.352524
"76079",3326809016,47.378381,8.527075
"76101",3218574144,45.78565,9.139165
"76117",3287846211,45.904575,6.140756
"76135",3497741493,46.150769,10.033071
"76137",3363357455,45.983052,7.782247
"76146",3463105845,46.932784,7.449256
"76160",3374710285,45.786761,9.393246
"76161",3444548086,47.214467,7.482204
"76162",3403766229,46.17032,8.791422
"76225",3953534575,47.222005,8.836215
"76250",4121146269,46.913733,7.501795
"76255",3433909918,47.706411,9.194709
"76271",6990494137,46.131167,9.567833
"76276",3450726316,47.69961,8.454751
"76322",27348068355,47.392088,10.229752
"76326",14660564316,47.056221,6.766247
"76336",27511865986,47.59,8.613924
"76338",7130934997,47.197775,8.615384
"76342",7155717411,47.388874,8.575466
"76375",3496890838,45.895407,8.527021
"76379",16598996505,47.320019,6.390084
"76419",6655504313,46.263665,6.164875
"76423",7222748656,47.243816,8.505775
"76434",3580403489,47.180295,8.658696
"76446",3508483552,45.984912,9.259006
"76451",3612047998,47.739337,9.153188
"76483",3638423371,47.486128,8.206797
"76530",3749732576,47.650999,9.182606
"76532",3724579162,45.898229,6.130295
"76544",3732168951,46.032487,7.752377
"76560",9071425548,47.388166,8.574228
"76590",24976971875,45.884974,6.880273
"76607",3878383797,46.171093,9.055309
"76610",3806925515,45.909719,6.133975
"76613",22304496245,46.05565,6.694943
"76618",4465560000,46.227352,6.147387
"76680",3676632704,47.453512,8.595832
"76681",3686243055,47.483329,8.302595
"76687",3697692546,46.317903,9.790878
"76727",15191747017,46.17032,8.73383
"76764",3886654824,47.206267,8.69306
"76767",3902192936,45.74079,10.475893
"76804",4286243732,46.457934,6.84659
"76808",7558038688,47.332511,9.081401
"76813",4039527657,45.985706,9.260358
"76841",4073065083,47.552601,8.556435
"76891",4074841798,45.763526,9.628615
"76893",4065186194,46.824554,6.3313
"76921",4140876693,46.058579,8.991749
"76924",4251345024,45.966133,8.856482
"76993",4083064144,47.827562,8.750524
"77042",4333398262,46.138957,9.371724
"77075",4183082982,47.615182,7.536427
"77096",4233575671,45.819393,8.831613
"77097",5253456779,47.052182,8.307917
"77113",4325894762,45.898457,6.131454
"77137",4634370261,47.386989,8.164043
"77138",8370330656,47.776702,9.61358
"77142",8686437640,47.554836,10.021677
"77143",31660201617,47.40333,10.208745
"77145",4432477067,45.898684,6.132087
"77153",4450358900,46.011903,9.282878
"77159",4575929898,45.902966,6.145445
"77175",4293168661,45.936318,9.481952
"77192",4682480707,47.515838,8.52303
"77197",4390146289,45.797571,10.054636
"77199",7030348389,45.803614,8.778762
"77226",23474097746,47.355614,8.550077
"77270",5414413816,45.754558,8.552126
"77305",4667890745,45.909596,8.618613
"77338",4700521739,47.704949,9.199996
"77346",14174028162,46.972961,8.338315
"77347",4772018014,47.051506,8.307219
"77350",4844487666,47.10038,6.816233
"77358",6262639517,46.210833,6.129166
"77361",4762129530,47.707704,9.043464
"77365",4741775347,45.894936,8.527531
"77375",4767793350,45.815203,9.074106
"77385",4789985549,47.675762,8.617637
"77405",4809414899,45.758009,7.731167
"77415",21027518365,47.169636,7.872855
"77416",20017541632,47.392233,8.051412
"77417",5446515334,46.137589,9.571924
"77425",4853634414,46.935418,6.720719
"77439",5106849365,46.138322,7.573614
"77464",4643019773,47.349538,8.491444
"77468",8600205150,47.099109,6.74818
"77469",5056824060,47.422824,8.521313
"77480",12932030954,47.527952,6.989471
"77532",19747738721,46.756253,7.62988
"77533",4815893729,46.49331,9.480858
"77549",8701353578,47.34638,8.668947
"77554",5062244958,47.377222,8.526286
"77557",5064643584,47.762096,9.168058
"77570",5094389671,47.439314,7.497611
"77585",8718067902,47.633949,9.517101
"77589",5164294939,46.56246,7.031486
"77620",9824253635,46.454416,8.657913
"77637",5352108240,46.347979,6.193521
"77666",5248914374,45.939049,8.85601
"77676",8950170599,45.925666,8.560166
"77679",5165156078,46.187867,6.11344
"77711",5215058045,47.5885,8.675333
"77714",4274654916,46.161987,9.637595
"77724",5282515485,46.806757,6.642426
"77745",5411027822,47.792879,6.556713
"77755",5370684860,47.467905,6.92173
"77756",5375037436,47.693322,9.483261
"77767",5390755523,47.677828,8.615652
"77769",17015433497,46.298567,10.551756
"77783",5458154882,47.174428,8.85689
"77818",4980004219,46.422357,9.831991
"77834",5415615826,46.49781,7.714971
"77843",4964515932,46.686807,7.865942
"77850",8434780729,46.316109,7.489435
"77857",5175612546,46.805361,10.540308
"77877",5001846217,46.144518,8.84056
"77878",5005010575,45.869572,8.959522
"77908",5079272918,45.800443,8.40557
"77934",5054535509,46.004116,8.957902
"77943",8754261908,46.89353,7.321529
"77948",20130916338,47.503696,7.604225
"77952",8869773572,46.200813,6.146116
"77977",11552787404,46.040978,9.302158
"77986",5135540855,47.385284,8.14326
"78009",35959429426,47.472039,10.202447
"78059",9323320114,46.310388,6.164129
"78079",5624466690,45.803435,9.287266
"78109",5515824136,45.787277,8.566074
"78134",12095633246,47.82225,7.836705
"78156",5556094061,47.412737,8.590782
"78160",5576636371,46.265141,9.86171
"78163",5599035162,46.61842,5.893027
"78181",5603612030,46.937546,6.719427
"78191",6062309893,47.706635,9.195234
"78196",5964938998,47.699538,10.015411
"78220",5837619714,47.706333,9.194205
"78237",6398523157,47.429333,9.397167
"78240",5835236446,47.348258,8.712952
"78246",12985982775,46.890407,10.501492
"78302",5945351759,47.363,6.419166
"78306",5878414668,45.949297,9.301271
"78308",11774554486,45.976866,9.313955
"78312",6141056897,47.404678,6.120123
"78340",5927102898,45.741621,9.746074
"78348",10842388675,46.96148,6.82158
"78351",10807050766,45.970363,9.799335
"78366",12875991885,47.556816,7.592941
"78385",36777537705,46.206119,8.245444
"78439",44917062485,47.547038,7.576722
"78461",7727813438,46.77545,9.660261
"78483",7386359164,46.3218,6.614284
"78484",6010103279,47.395277,8.546483
"78490",6971840708,46.334674,6.507133
"78492",6065091046,45.950183,6.751468
"78496",10386429484,47.02661,8.62534
"78501",6172771704,46.30609,10.553641
"78519",6289551632,47.404028,10.290884
"78547",9701874161,47.734808,8.971413
"78584",6837183763,46.445479,10.45377
"78636",6185959626,46.611301,5.876741
"78641",13690944155,47.826222,8.653385
"78646",6732684463,45.848173,10.58258
"78665",25961352696,46.793023,7.156854
"78691",6977839643,47.270129,6.953916
"78695",7160109645,46.220843,7.596305
"78705",12623060705,47.349516,8.491272
"78710",6302049326,47.161678,8.517991
"78718",12657873274,45.761685,8.561879
"78795",6561500959,45.802777,6.724491
"78808",8381562340,46.519126,6.64366
"78846",13431513093,45.851047,8.61201
"78847",13277387743,47.323494,9.695477
"78848",13240278944,46.17374,9.94799
"78849",13261985834,47.66947,9.138049
"78870",25089256930,47.371835,9.448628
"78877",13933053053,47.42686,8.573273
"78889",13736222145,47.677925,8.615469
"78890",6903742865,46.961173,6.81369
